Region,Agreement_Type,Provider,Generation_Type,Generation_Capacity,PeriodCode,value,Date,temperature_2m_mean,wind_speed_10m_max,daylight_duration,snowfall_sum,temperature_2m_max,temperature_2m_min,precipitation_sum
Kauno regionas,BV,T,Gaminantis vartotojas,"5,5",KWH04,217.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,26",KWH04,392.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,654.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,79",KWH04,290.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,57",KWH04,0.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,48",KWH04,228.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,03",KWH04,416.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"10,36",KWH04,518.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,5",KWH04,626.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,95",KWH04,365.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,675",KWH04,222.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,3,KWH04,186.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,83",KWH04,201.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,86",KWH04,614.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,93",KWH04,258.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"10,08",KWH04,355.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,12",KWH04,211.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,94",KWH04,254.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,92",KWH04,265.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,79",KWH04,314.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,1",KWH04,519.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,48",KWH04,384.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"11,52",KWH04,578.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,95",KWH04,149.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,78",KWH04,279.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,3",KWH04,246.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,92",KWH04,185.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,10,KWH04,509.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,5,KWH04,575.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,99",KWH04,508.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,186.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,269.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,261.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,92",KWH04,487.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,5,KWH04,272.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,86",KWH04,564.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,34",KWH04,428.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,2",KWH04,440.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,6,KWH04,253.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,81",KWH04,329.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,86",KWH04,288.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,92",KWH04,867.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,12",KWH04,273.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,6,KWH04,229.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,04",KWH04,939.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"11,9",KWH04,258.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,4,KWH04,251.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,92",KWH04,255.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,48",KWH04,530.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,768.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,6,KWH04,544.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,39",KWH04,269.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,96",KWH04,201.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,81",KWH04,213.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,2",KWH04,198.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,94",KWH04,549.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,48",KWH04,296.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,6,KWH04,290.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,75",KWH04,300.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,177.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,57",KWH04,177.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,86",KWH04,627.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Nutolęs gaminantis vartotojas,0,KWH04,281.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,85",KWH04,521.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,01",KWH04,387.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,675",KWH04,247.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"12,06",KWH04,520.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,55",KWH04,244.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,28",KWH04,250.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,9",KWH04,537.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,25",KWH04,0.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,86",KWH04,429.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,76",KWH04,257.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Nutolęs gaminantis vartotojas,0,KWH04,190.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,36",KWH04,584.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,10,KWH04,876.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,95",KWH04,177.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,96",KWH04,487.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,32",KWH04,380.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,4",KWH04,1155.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,2",KWH04,484.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,8,KWH04,154.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,37",KWH04,502.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,88",KWH04,273.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,6",KWH04,362.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,5",KWH04,253.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,95",KWH04,501.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,5,KWH04,235.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,229.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,3",KWH04,101.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"10,13",KWH04,256.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,4",KWH04,174.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,86",KWH04,495.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,14",KWH04,470.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,78",KWH04,270.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,29",KWH04,234.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,16",KWH04,114.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,5,KWH04,260.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,02",KWH04,180.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,55",KWH04,625.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,08",KWH04,272.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,211.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,12,KWH04,0.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,6",KWH04,430.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,10,KWH04,227.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,6,KWH04,1362.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,1",KWH04,203.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,11",KWH04,218.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,96",KWH04,271.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,218.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,12",KWH04,439.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,6,KWH04,672.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"11,84",KWH04,434.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"1,33",KWH04,194.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,85",KWH04,529.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,73",KWH04,240.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,78",KWH04,447.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,473.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,44",KWH04,243.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,88",KWH04,424.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,34",KWH04,227.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,85",KWH04,171.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,3",KWH04,271.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,13",KWH04,483.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"2,79",KWH04,249.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"8,14",KWH04,0.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,5,KWH04,468.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,6,KWH04,491.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,78",KWH04,235.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,634.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,10,KWH04,191.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,88",KWH04,257.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,5,KWH04,270.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,75",KWH04,195.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,88",KWH04,212.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"2,8",KWH04,235.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,5,KWH04,217.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,11",KWH04,496.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Nutolęs gaminantis vartotojas,0,KWH04,198.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,01",KWH04,214.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,2",KWH04,362.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,48",KWH04,178.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,75",KWH04,434.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,9",KWH04,236.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Nutolęs gaminantis vartotojas,0,KWH04,260.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"8,14",KWH04,297.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,68",KWH04,368.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,35",KWH04,189.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,302.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,86",KWH04,464.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"10,01",KWH04,293.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,16",KWH04,221.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,04",KWH04,181.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,35",KWH04,372.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,56",KWH04,242.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,99",KWH04,3.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,11,KWH04,265.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,75",KWH04,399.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"2,92",KWH04,171.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,81",KWH04,206.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,6",KWH04,207.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,32",KWH04,448.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,81",KWH04,247.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,63",KWH04,184.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
